valueDateTimeOffset,premium,volatility_index,rate_differential,trading_volume,currency_a_strength,currency_b_strength,economic_trend,session_asian,session_european,session_us,high_volatility,is_weekend
2024-01-31 15:00:00+00:00,1.4822,22.36,2.4318,716,106.58,103.98,0.0167,0,1,0,0,0
2024-01-31 16:00:00+00:00,1.4155,21.28,2.4743,640,106.26,103.69,0.0209,0,1,0,0,0
2024-01-31 17:00:00+00:00,1.3672,24.91,2.4424,418,106.02,103.42,0.0098,0,0,1,1,0
2024-01-31 18:00:00+00:00,1.3939,28.33,2.4467,472,105.73,103.15,0.0219,0,0,1,1,0
2024-01-31 19:00:00+00:00,1.3822,25.07,2.4877,637,105.42,102.8,0.0294,0,0,1,1,0
2024-01-31 20:00:00+00:00,1.3231,10.8,2.4879,656,105.1,102.43,0.028,0,0,1,0,0
2024-01-31 21:00:00+00:00,1.291,13.6,2.4842,509,104.77,102.12,0.0181,0,0,1,0,0
2024-01-31 22:00:00+00:00,1.2796,16.88,2.4773,785,104.5,101.68,0.0196,0,0,1,0,0
2024-01-31 23:00:00+00:00,1.2926,20.13,2.4739,673,104.16,101.32,0.0124,0,0,1,0,0
2024-02-01 00:00:00+00:00,1.3022,22.59,2.5016,1005,103.76,100.85,0.0146,0,0,0,0,0
2024-02-01 01:00:00+00:00,1.3209,16.37,2.4573,1319,103.45,100.5,0.0166,1,0,0,0,0
2024-02-01 02:00:00+00:00,1.3832,20.93,2.4884,1155,103.1,100.08,0.0119,1,0,0,0,0
2024-02-01 03:00:00+00:00,1.4101,16.22,2.4601,1270,102.75,99.74,0.0175,1,0,0,0,0
2024-02-01 04:00:00+00:00,1.4896,16.94,2.4551,1509,102.47,99.35,0.0216,1,0,0,0,0
2024-02-01 05:00:00+00:00,1.5284,12.97,2.447,1329,102.11,98.87,0.0264,1,0,0,0,0
2024-02-01 06:00:00+00:00,1.57,15.38,2.4593,1437,101.77,98.52,0.0265,1,0,0,0,0
2024-02-01 07:00:00+00:00,1.5793,13.24,2.4277,1543,101.34,98.18,0.0194,1,0,0,0,0
2024-02-01 08:00:00+00:00,1.6111,15.12,2.4377,1370,100.96,97.8,0.0243,1,0,0,0,0
2024-02-01 09:00:00+00:00,1.6478,25.27,2.4788,1330,100.62,97.35,0.0229,1,0,0,1,0
2024-02-01 10:00:00+00:00,1.6151,15.25,2.4518,1324,100.17,96.92,0.016,0,1,0,0,0
2024-02-01 11:00:00+00:00,1.6544,33.16,2.456,1172,99.81,96.52,0.0228,0,1,0,1,0
2024-02-01 12:00:00+00:00,1.6253,22.47,2.4432,1027,99.44,96.09,0.0333,0,1,0,0,0
2024-02-01 13:00:00+00:00,1.5754,20.92,2.4523,837,99.07,95.78,0.0331,0,1,0,0,0
2024-02-01 14:00:00+00:00,1.4815,15.71,2.4532,787,98.75,95.4,0.0438,0,1,0,0,0
2024-02-01 15:00:00+00:00,1.4293,23.5,2.4408,634,98.39,94.88,0.0443,0,1,0,1,0
2024-02-01 16:00:00+00:00,1.3631,17.12,2.4512,613,98.09,94.53,0.0424,0,1,0,0,0
2024-02-01 17:00:00+00:00,1.3266,20.61,2.4878,467,97.67,94.16,0.0392,0,0,1,0,0
2024-02-01 18:00:00+00:00,1.3347,32.8,2.4841,482,97.32,93.81,0.0474,0,0,1,1,0
2024-02-01 19:00:00+00:00,1.2618,19.52,2.4986,418,96.96,93.46,0.0435,0,0,1,0,0
2024-02-01 20:00:00+00:00,1.2669,25.75,2.4728,563,96.54,93.18,0.0472,0,0,1,1,0
2024-02-01 21:00:00+00:00,1.2485,16.48,2.4539,565,96.24,92.93,0.0444,0,0,1,0,0
2024-02-01 22:00:00+00:00,1.28,19.83,2.4638,639,96.0,92.66,0.0421,0,0,1,0,0
2024-02-01 23:00:00+00:00,1.3212,28.85,2.4939,896,95.66,92.37,0.0473,0,0,1,1,0
2024-02-02 00:00:00+00:00,1.2781,16.87,2.501,1021,95.34,92.11,0.0454,0,0,0,0,0
2024-02-02 01:00:00+00:00,1.3299,29.06,2.4948,1208,95.01,91.88,0.0433,1,0,0,1,0
2024-02-02 02:00:00+00:00,1.3915,23.54,2.4948,1207,94.65,91.62,0.049,1,0,0,1,0
2024-02-02 03:00:00+00:00,1.4006,17.19,2.4698,1394,94.24,91.45,0.057,1,0,0,0,0
2024-02-02 04:00:00+00:00,1.429,23.16,2.4822,1488,93.89,91.29,0.0602,1,0,0,0,0
2024-02-02 05:00:00+00:00,1.4964,24.86,2.5001,1527,93.51,91.21,0.0569,1,0,0,1,0
2024-02-02 06:00:00+00:00,1.5193,23.11,2.491,1417,93.3,91.13,0.0544,1,0,0,0,0
2024-02-02 07:00:00+00:00,1.4798,12.15,2.4817,1498,93.01,90.98,0.0548,1,0,0,0,0
2024-02-02 08:00:00+00:00,1.4635,16.36,2.4872,1469,92.71,90.92,0.0564,1,0,0,0,0
2024-02-02 09:00:00+00:00,1.4899,18.76,2.4786,1354,92.49,90.8,0.0515,1,0,0,0,0
2024-02-02 10:00:00+00:00,1.4696,19.63,2.4775,1041,92.17,90.78,0.0551,0,1,0,0,0
2024-02-02 11:00:00+00:00,1.4504,23.1,2.5197,1145,91.88,90.72,0.0555,0,1,0,0,0
2024-02-02 12:00:00+00:00,1.406,20.89,2.5146,1221,91.65,90.65,0.0469,0,1,0,0,0
2024-02-02 13:00:00+00:00,1.3252,13.32,2.5073,835,91.47,90.68,0.0423,0,1,0,0,0
2024-02-02 14:00:00+00:00,1.2767,21.9,2.4942,677,91.28,90.58,0.0398,0,1,0,0,0
2024-02-02 15:00:00+00:00,1.2302,23.05,2.5092,684,91.09,90.55,0.0394,0,1,0,0,0
2024-02-02 16:00:00+00:00,1.1774,22.8,2.5055,598,90.9,90.61,0.0488,0,1,0,0,0
2024-02-02 17:00:00+00:00,1.1698,25.4,2.4924,636,90.74,90.71,0.05,0,0,1,1,0
2024-02-02 18:00:00+00:00,1.1377,24.17,2.5189,374,90.58,90.82,0.0458,0,0,1,1,0
2024-02-02 19:00:00+00:00,1.0866,22.3,2.5471,590,90.37,90.88,0.0469,0,0,1,0,0
2024-02-02 20:00:00+00:00,1.047,19.65,2.5346,626,90.23,91.0,0.0452,0,0,1,0,0
2024-02-02 21:00:00+00:00,0.9702,11.7,2.497,632,90.05,91.2,0.0468,0,0,1,0,0
2024-02-02 22:00:00+00:00,1.0297,22.15,2.5171,784,89.94,91.42,0.0497,0,0,1,0,0
2024-02-02 23:00:00+00:00,1.0716,21.04,2.5033,974,89.81,91.64,0.0557,0,0,1,0,0
2024-02-03 00:00:00+00:00,1.0715,21.36,2.5191,1087,89.85,91.94,0.0556,0,0,0,0,1
2024-02-03 01:00:00+00:00,1.0722,13.62,2.4795,1015,89.77,92.21,0.0638,1,0,0,0,1
2024-02-03 02:00:00+00:00,1.0912,14.59,2.4975,1332,89.63,92.45,0.0683,1,0,0,0,1
2024-02-03 03:00:00+00:00,1.2038,25.27,2.4733,1347,89.58,92.72,0.0648,1,0,0,1,1
2024-02-03 04:00:00+00:00,1.2278,19.8,2.4882,1440,89.57,92.96,0.0759,1,0,0,0,1
2024-02-03 05:00:00+00:00,1.3004,23.41,2.4886,1490,89.63,93.27,0.0775,1,0,0,1,1
2024-02-03 06:00:00+00:00,1.3348,20.14,2.4696,1485,89.6,93.66,0.0733,1,0,0,0,1
2024-02-03 07:00:00+00:00,1.3766,20.15,2.4618,1602,89.52,94.04,0.0816,1,0,0,0,1
2024-02-03 08:00:00+00:00,1.4113,24.69,2.4759,1425,89.59,94.46,0.092,1,0,0,1,1
2024-02-03 09:00:00+00:00,1.3615,17.42,2.4783,1242,89.55,94.82,0.0918,1,0,0,0,1
2024-02-03 10:00:00+00:00,1.3402,20.48,2.4902,1211,89.58,95.26,0.0893,0,1,0,0,1
2024-02-03 11:00:00+00:00,1.2845,17.69,2.5298,1147,89.63,95.64,0.0884,0,1,0,0,1
2024-02-03 12:00:00+00:00,1.2403,17.83,2.4982,1123,89.7,96.11,0.092,0,1,0,0,1
2024-02-03 13:00:00+00:00,1.2094,18.45,2.5306,931,89.83,96.51,0.0984,0,1,0,0,1
2024-02-03 14:00:00+00:00,1.1241,21.11,2.5324,665,89.9,96.95,0.1012,0,1,0,0,1
2024-02-03 15:00:00+00:00,1.0481,17.61,2.5141,895,90.0,97.44,0.1018,0,1,0,0,1
2024-02-03 16:00:00+00:00,1.0176,26.28,2.4873,593,90.13,97.84,0.1092,0,1,0,1,1
2024-02-03 17:00:00+00:00,0.9494,15.53,2.4837,645,90.28,98.27,0.1077,0,0,1,0,1
2024-02-03 18:00:00+00:00,0.9212,19.07,2.5023,485,90.44,98.75,0.1128,0,0,1,0,1
2024-02-03 19:00:00+00:00,0.8822,17.8,2.4997,570,90.63,99.16,0.1114,0,0,1,0,1
2024-02-03 20:00:00+00:00,0.9139,27.23,2.5299,651,90.85,99.52,0.1135,0,0,1,1,1
2024-02-03 21:00:00+00:00,0.9005,20.98,2.5006,768,91.07,100.04,0.113,0,0,1,0,1
2024-02-03 22:00:00+00:00,0.9421,25.16,2.5003,856,91.29,100.43,0.1127,0,0,1,1,1
2024-02-03 23:00:00+00:00,0.9415,12.57,2.4753,958,91.43,100.84,0.1108,0,0,1,0,1
2024-02-04 00:00:00+00:00,0.9592,21.34,2.4828,968,91.66,101.3,0.1175,0,0,0,0,1
2024-02-04 01:00:00+00:00,1.0457,24.45,2.5007,1072,91.92,101.67,0.1139,1,0,0,1,1
2024-02-04 02:00:00+00:00,1.0975,20.41,2.4923,1283,92.21,102.0,0.1102,1,0,0,0,1
2024-02-04 03:00:00+00:00,1.1974,25.33,2.4403,1447,92.43,102.39,0.1208,1,0,0,1,1
2024-02-04 04:00:00+00:00,1.2266,17.41,2.4449,1411,92.67,102.67,0.1257,1,0,0,0,1
2024-02-04 05:00:00+00:00,1.3151,27.05,2.4542,1589,92.92,103.01,0.1137,1,0,0,1,1
2024-02-04 06:00:00+00:00,1.4002,31.49,2.4627,1645,93.23,103.37,0.1109,1,0,0,1,1
2024-02-04 07:00:00+00:00,1.3993,18.19,2.4878,1391,93.58,103.69,0.1019,1,0,0,0,1
2024-02-04 08:00:00+00:00,1.3956,17.77,2.4665,1349,93.87,103.93,0.0971,1,0,0,0,1
2024-02-04 09:00:00+00:00,1.4333,27.27,2.4804,1340,94.23,104.32,0.0814,1,0,0,1,1
2024-02-04 10:00:00+00:00,1.4202,27.9,2.5045,1281,94.55,104.61,0.0807,0,1,0,1,1
2024-02-04 11:00:00+00:00,1.3836,17.39,2.4689,1077,94.87,104.95,0.075,0,1,0,0,1
2024-02-04 12:00:00+00:00,1.2895,17.9,2.4756,1135,95.2,105.19,0.0753,0,1,0,0,1
2024-02-04 13:00:00+00:00,1.2161,18.59,2.4657,913,95.57,105.39,0.0672,0,1,0,0,1
2024-02-04 14:00:00+00:00,1.1282,13.28,2.4644,754,95.94,105.62,0.0676,0,1,0,0,1
2024-02-04 15:00:00+00:00,1.0576,15.41,2.4717,503,96.4,105.81,0.0655,0,1,0,0,1
2024-02-04 16:00:00+00:00,1.0075,14.98,2.4623,435,96.71,105.93,0.073,0,1,0,0,1
2024-02-04 17:00:00+00:00,0.9236,16.16,2.4491,545,97.1,106.16,0.0801,0,0,1,0,1
2024-02-04 18:00:00+00:00,0.886,19.83,2.4503,287,97.43,106.27,0.084,0,0,1,0,1
2024-02-04 19:00:00+00:00,0.8445,21.17,2.4291,618,97.76,106.3,0.0824,0,0,1,0,1
2024-02-04 20:00:00+00:00,0.885,27.75,2.4081,551,98.13,106.46,0.0923,0,0,1,1,1
2024-02-04 21:00:00+00:00,0.8809,15.01,2.4226,971,98.5,106.51,0.0845,0,0,1,0,1
2024-02-04 22:00:00+00:00,0.9598,24.92,2.4004,981,99.02,106.54,0.0775,0,0,1,1,1
2024-02-04 23:00:00+00:00,0.9804,18.93,2.4147,852,99.39,106.48,0.0771,0,0,1,0,1
2024-02-05 00:00:00+00:00,1.0372,19.75,2.4248,989,99.7,106.58,0.0884,0,0,0,0,0
2024-02-05 01:00:00+00:00,1.1288,23.37,2.3911,1229,100.09,106.51,0.0874,1,0,0,1,0
2024-02-05 02:00:00+00:00,1.1605,14.39,2.3786,1420,100.36,106.48,0.0865,1,0,0,0,0
2024-02-05 03:00:00+00:00,1.2092,21.91,2.4037,1190,100.73,106.47,0.0792,1,0,0,0,0
2024-02-05 04:00:00+00:00,1.2823,20.83,2.385,1254,101.1,106.41,0.084,1,0,0,0,0
2024-02-05 05:00:00+00:00,1.3293,22.46,2.3769,1421,101.51,106.31,0.0887,1,0,0,0,0
2024-02-05 06:00:00+00:00,1.4136,21.45,2.3874,1558,101.92,106.11,0.0927,1,0,0,0,0
2024-02-05 07:00:00+00:00,1.5077,32.28,2.4042,1533,102.26,105.93,0.0895,1,0,0,1,0
2024-02-05 08:00:00+00:00,1.5299,16.81,2.4001,1540,102.61,105.78,0.086,1,0,0,0,0
2024-02-05 09:00:00+00:00,1.5083,17.35,2.3891,1234,102.93,105.56,0.0795,1,0,0,0,0
2024-02-05 10:00:00+00:00,1.4817,16.88,2.4187,1018,103.22,105.37,0.08,0,1,0,0,0
2024-02-05 11:00:00+00:00,1.4517,17.22,2.4543,1215,103.58,105.18,0.0746,0,1,0,0,0
2024-02-05 12:00:00+00:00,1.4016,16.81,2.4743,917,103.86,104.99,0.0687,0,1,0,0,0
2024-02-05 13:00:00+00:00,1.3806,25.95,2.4763,669,104.17,104.68,0.0666,0,1,0,1,0
2024-02-05 14:00:00+00:00,1.3698,27.1,2.4603,765,104.45,104.51,0.0641,0,1,0,1,0
2024-02-05 15:00:00+00:00,1.2801,17.15,2.4441,726,104.8,104.26,0.0614,0,1,0,0,0
2024-02-05 16:00:00+00:00,1.1871,15.84,2.4551,555,105.2,103.96,0.0637,0,1,0,0,0
2024-02-05 17:00:00+00:00,1.1814,22.36,2.464,471,105.44,103.7,0.0641,0,0,1,0,0
2024-02-05 18:00:00+00:00,1.1475,17.24,2.4924,484,105.65,103.48,0.0627,0,0,1,0,0
2024-02-05 19:00:00+00:00,1.137,23.16,2.5054,480,105.93,103.07,0.0636,0,0,1,0,0
2024-02-05 20:00:00+00:00,1.1516,21.01,2.4753,432,106.21,102.7,0.0587,0,0,1,0,0
2024-02-05 21:00:00+00:00,1.1121,12.42,2.4966,575,106.49,102.21,0.0592,0,0,1,0,0
2024-02-05 22:00:00+00:00,1.1932,27.74,2.4767,802,106.72,101.84,0.0599,0,0,1,1,0
2024-02-05 23:00:00+00:00,1.2623,28.98,2.4692,903,106.96,101.47,0.0524,0,0,1,1,0
2024-02-06 00:00:00+00:00,1.277,16.94,2.4745,1017,107.22,101.08,0.0574,0,0,0,0,0
2024-02-06 01:00:00+00:00,1.3668,18.06,2.5147,1030,107.5,100.64,0.053,1,0,0,0,0
2024-02-06 02:00:00+00:00,1.4587,21.43,2.5768,1232,107.62,100.13,0.0534,1,0,0,0,0
2024-02-06 03:00:00+00:00,1.5273,21.67,2.5881,1136,107.81,99.74,0.0593,1,0,0,0,0
2024-02-06 04:00:00+00:00,1.6191,23.29,2.5836,1451,108.01,99.4,0.0639,1,0,0,0,0
2024-02-06 05:00:00+00:00,1.7202,30.05,2.5934,1626,108.14,98.95,0.0641,1,0,0,1,0
2024-02-06 06:00:00+00:00,1.7672,19.12,2.6103,1353,108.4,98.55,0.0623,1,0,0,0,0
2024-02-06 07:00:00+00:00,1.7414,16.01,2.6027,1424,108.52,98.06,0.067,1,0,0,0,0
2024-02-06 08:00:00+00:00,1.7273,13.1,2.6376,1466,108.66,97.66,0.0704,1,0,0,0,0
2024-02-06 09:00:00+00:00,1.7529,16.35,2.6408,1479,108.82,97.23,0.0673,1,0,0,0,0
2024-02-06 10:00:00+00:00,1.747,19.83,2.6494,1205,108.91,96.78,0.0633,0,1,0,0,0
2024-02-06 11:00:00+00:00,1.7777,28.97,2.6612,1060,108.92,96.33,0.0529,0,1,0,1,0
2024-02-06 12:00:00+00:00,1.7035,17.41,2.668,803,108.99,95.91,0.0537,0,1,0,0,0
2024-02-06 13:00:00+00:00,1.6973,21.12,2.6831,881,109.12,95.53,0.0533,0,1,0,0,0
2024-02-06 14:00:00+00:00,1.6649,19.92,2.669,954,109.16,95.08,0.059,0,1,0,0,0
2024-02-06 15:00:00+00:00,1.6315,25.94,2.6561,674,109.17,94.68,0.0608,0,1,0,1,0
2024-02-06 16:00:00+00:00,1.6172,32.63,2.6325,565,109.25,94.31,0.0674,0,1,0,1,0
2024-02-06 17:00:00+00:00,1.5642,17.35,2.64,549,109.26,93.9,0.064,0,0,1,0,0
2024-02-06 18:00:00+00:00,1.5354,17.55,2.6542,499,109.24,93.65,0.0696,0,0,1,0,0
2024-02-06 19:00:00+00:00,1.5362,25.22,2.6618,436,109.24,93.27,0.067,0,0,1,1,0
2024-02-06 20:00:00+00:00,1.5604,23.41,2.6937,649,109.25,92.92,0.0709,0,0,1,1,0
2024-02-06 21:00:00+00:00,1.5644,29.23,2.6916,669,109.34,92.57,0.0636,0,0,1,1,0
2024-02-06 22:00:00+00:00,1.5505,22.92,2.7031,752,109.33,92.37,0.0648,0,0,1,0,0
2024-02-06 23:00:00+00:00,1.5297,18.2,2.6792,773,109.33,92.12,0.0549,0,0,1,0,0
2024-02-07 00:00:00+00:00,1.5731,22.95,2.6697,1130,109.23,91.82,0.0535,0,0,0,0,0
2024-02-07 01:00:00+00:00,1.649,25.54,2.6819,1196,109.08,91.64,0.0557,1,0,0,1,0
2024-02-07 02:00:00+00:00,1.7135,24.1,2.6971,1195,108.98,91.43,0.0531,1,0,0,1,0
2024-02-07 03:00:00+00:00,1.7839,22.54,2.6892,1454,108.87,91.24,0.0479,1,0,0,0,0
2024-02-07 04:00:00+00:00,1.8743,25.33,2.6859,1383,108.69,91.05,0.0521,1,0,0,1,0
2024-02-07 05:00:00+00:00,1.9108,25.85,2.6537,1405,108.54,90.85,0.0516,1,0,0,1,0
2024-02-07 06:00:00+00:00,1.9613,26.91,2.645,1424,108.4,90.73,0.0491,1,0,0,1,0
2024-02-07 07:00:00+00:00,1.9975,23.24,2.6613,1306,108.25,90.58,0.0493,1,0,0,0,0
2024-02-07 08:00:00+00:00,1.9869,19.16,2.6712,1480,108.09,90.57,0.0625,1,0,0,0,0
2024-02-07 09:00:00+00:00,1.9637,20.73,2.6795,1170,107.92,90.43,0.0683,1,0,0,0,0
2024-02-07 10:00:00+00:00,1.9857,26.03,2.6787,1127,107.69,90.46,0.0741,0,1,0,1,0
2024-02-07 11:00:00+00:00,1.8988,15.92,2.6771,922,107.44,90.42,0.0763,0,1,0,0,0
2024-02-07 12:00:00+00:00,1.854,21.84,2.6621,991,107.16,90.42,0.0771,0,1,0,0,0
2024-02-07 13:00:00+00:00,1.7944,18.03,2.6745,856,107.01,90.47,0.0651,0,1,0,0,0
2024-02-07 14:00:00+00:00,1.723,20.14,2.6811,717,106.76,90.47,0.0617,0,1,0,0,0
2024-02-07 15:00:00+00:00,1.7041,26.39,2.6892,542,106.49,90.57,0.0593,0,1,0,1,0
2024-02-07 16:00:00+00:00,1.6255,20.96,2.6768,450,106.17,90.51,0.05,0,1,0,0,0
2024-02-07 17:00:00+00:00,1.5967,20.23,2.6319,563,106.04,90.58,0.0442,0,0,1,0,0
2024-02-07 18:00:00+00:00,1.516,13.2,2.6526,445,105.7,90.65,0.0343,0,0,1,0,0
2024-02-07 19:00:00+00:00,1.5175,23.73,2.6414,549,105.38,90.73,0.0341,0,0,1,1,0
2024-02-07 20:00:00+00:00,1.5134,23.23,2.6228,478,105.1,90.87,0.0382,0,0,1,0,0
2024-02-07 21:00:00+00:00,1.539,30.82,2.6354,665,104.81,91.07,0.0437,0,0,1,1,0
2024-02-07 22:00:00+00:00,1.4949,18.46,2.6262,880,104.54,91.31,0.0458,0,0,1,0,0
2024-02-07 23:00:00+00:00,1.5234,21.1,2.6462,929,104.3,91.54,0.041,0,0,1,0,0
2024-02-08 00:00:00+00:00,1.52,21.25,2.657,959,103.99,91.74,0.0313,0,0,0,0,0
2024-02-08 01:00:00+00:00,1.5878,27.89,2.6691,1155,103.6,92.02,0.0225,1,0,0,1,0
2024-02-08 02:00:00+00:00,1.6024,19.52,2.6401,1226,103.24,92.3,0.0162,1,0,0,0,0
2024-02-08 03:00:00+00:00,1.6322,21.4,2.663,1354,102.91,92.63,0.0117,1,0,0,0,0
2024-02-08 04:00:00+00:00,1.7109,23.04,2.6666,1400,102.66,92.97,0.0109,1,0,0,0,0
2024-02-08 05:00:00+00:00,1.7154,20.93,2.6575,1467,102.23,93.29,0.0059,1,0,0,0,0
2024-02-08 06:00:00+00:00,1.7437,17.77,2.6588,1521,101.92,93.58,0.0075,1,0,0,0,0
2024-02-08 07:00:00+00:00,1.7516,20.97,2.6217,1384,101.57,93.89,0.0064,1,0,0,0,0
2024-02-08 08:00:00+00:00,1.7791,25.37,2.6286,1331,101.24,94.22,0.0064,1,0,0,1,0
2024-02-08 09:00:00+00:00,1.7379,14.87,2.6068,1215,100.86,94.58,0.0121,1,0,0,0,0
2024-02-08 10:00:00+00:00,1.6995,20.66,2.5787,1090,100.45,94.97,0.0062,0,1,0,0,0
2024-02-08 11:00:00+00:00,1.6562,16.5,2.5474,1008,100.11,95.39,0.0083,0,1,0,0,0
2024-02-08 12:00:00+00:00,1.6639,25.98,2.5692,1016,99.77,95.78,0.0083,0,1,0,1,0
2024-02-08 13:00:00+00:00,1.5712,12.38,2.5559,781,99.45,96.18,0.0066,0,1,0,0,0
2024-02-08 14:00:00+00:00,1.4951,17.21,2.586,801,99.07,96.6,0.011,0,1,0,0,0
2024-02-08 15:00:00+00:00,1.4184,21.89,2.5745,650,98.67,96.98,0.0154,0,1,0,0,0
2024-02-08 16:00:00+00:00,1.3957,27.83,2.5396,370,98.22,97.35,0.0107,0,1,0,1,0
2024-02-08 17:00:00+00:00,1.3698,19.67,2.5168,583,97.89,97.68,0.0098,0,0,1,0,0
2024-02-08 18:00:00+00:00,1.2955,17.22,2.5414,581,97.55,98.07,0.0112,0,0,1,0,0
2024-02-08 19:00:00+00:00,1.2899,29.41,2.5379,418,97.14,98.51,0.0098,0,0,1,1,0
2024-02-08 20:00:00+00:00,1.216,12.76,2.5265,609,96.75,98.89,0.0127,0,0,1,0,0
2024-02-08 21:00:00+00:00,1.1501,9.01,2.5294,561,96.37,99.3,0.0141,0,0,1,0,0
2024-02-08 22:00:00+00:00,1.1289,22.2,2.5392,760,95.95,99.73,0.0233,0,0,1,0,0
2024-02-08 23:00:00+00:00,1.1561,17.49,2.5611,744,95.56,100.16,0.0157,0,0,1,0,0
2024-02-09 00:00:00+00:00,1.113,14.89,2.5895,821,95.17,100.51,0.015,0,0,0,0,0
2024-02-09 01:00:00+00:00,1.1381,23.54,2.5814,1091,94.81,100.96,0.0105,1,0,0,1,0
2024-02-09 02:00:00+00:00,1.1942,21.22,2.5541,1238,94.45,101.4,0.0135,1,0,0,0,0
2024-02-09 03:00:00+00:00,1.2059,17.18,2.5453,1314,94.05,101.72,0.0054,1,0,0,0,0
2024-02-09 04:00:00+00:00,1.2214,13.6,2.55,1315,93.83,102.05,0.0072,1,0,0,0,0
2024-02-09 05:00:00+00:00,1.3208,24.36,2.5302,1443,93.59,102.46,0.004,1,0,0,1,0
2024-02-09 06:00:00+00:00,1.344,23.25,2.5108,1527,93.26,102.8,0.0003,1,0,0,0,0
2024-02-09 07:00:00+00:00,1.3416,19.5,2.5176,1478,92.98,103.02,-0.0069,1,0,0,0,0
2024-02-09 08:00:00+00:00,1.4079,29.23,2.5164,1451,92.72,103.27,-0.0092,1,0,0,1,0
2024-02-09 09:00:00+00:00,1.3949,14.65,2.5169,1287,92.51,103.56,-0.0038,1,0,0,0,0
2024-02-09 10:00:00+00:00,1.3157,12.37,2.5016,1367,92.21,103.79,-0.0039,0,1,0,0,0
2024-02-09 11:00:00+00:00,1.2783,16.54,2.4969,1012,92.02,104.04,-0.0008,0,1,0,0,0
2024-02-09 12:00:00+00:00,1.248,19.77,2.4785,1049,91.75,104.3,0.0075,0,1,0,0,0
2024-02-09 13:00:00+00:00,1.1696,21.22,2.4965,989,91.46,104.61,0.0089,0,1,0,0,0
2024-02-09 14:00:00+00:00,1.1241,18.79,2.5173,798,91.28,104.82,0.0061,0,1,0,0,0
2024-02-09 15:00:00+00:00,1.0838,21.76,2.4802,626,91.14,105.07,0.0084,0,1,0,0,0
2024-02-09 16:00:00+00:00,0.9878,13.74,2.4618,514,91.07,105.32,0.0057,0,1,0,0,0
2024-02-09 17:00:00+00:00,1.0029,27.22,2.4322,621,90.83,105.55,0.0032,0,0,1,1,0
2024-02-09 18:00:00+00:00,0.9665,19.59,2.4199,358,90.7,105.71,-0.0044,0,0,1,0,0
2024-02-09 19:00:00+00:00,0.9558,25.59,2.419,420,90.52,105.73,0.0002,0,0,1,1,0
2024-02-09 20:00:00+00:00,0.9222,21.71,2.3908,527,90.42,105.85,-0.0017,0,0,1,0,0
2024-02-09 21:00:00+00:00,0.9029,22.28,2.3735,770,90.22,105.98,-0.0008,0,0,1,0,0
2024-02-09 22:00:00+00:00,0.9167,22.85,2.3547,788,90.04,106.03,-0.006,0,0,1,0,0
2024-02-09 23:00:00+00:00,0.9488,22.24,2.3603,774,89.89,106.15,-0.0038,0,0,1,0,0
2024-02-10 00:00:00+00:00,0.9579,23.21,2.3631,969,89.81,106.2,-0.0076,0,0,0,0,1
2024-02-10 01:00:00+00:00,0.984,26.65,2.35,1068,89.7,106.22,-0.0083,1,0,0,1,1
2024-02-10 02:00:00+00:00,1.0464,20.98,2.355,1179,89.67,106.24,-0.0039,1,0,0,0,1
2024-02-10 03:00:00+00:00,1.1151,23.55,2.3456,1451,89.67,106.2,0.0,1,0,0,1,1
2024-02-10 04:00:00+00:00,1.1438,19.55,2.3417,1296,89.67,106.0,-0.0001,1,0,0,0,1
2024-02-10 05:00:00+00:00,1.2388,27.2,2.3767,1644,89.73,105.88,-0.0089,1,0,0,1,1
2024-02-10 06:00:00+00:00,1.2765,16.62,2.4048,1583,89.74,105.82,0.006,1,0,0,0,1
2024-02-10 07:00:00+00:00,1.2931,29.0,2.3797,1592,89.69,105.64,0.0147,1,0,0,1,1
2024-02-10 08:00:00+00:00,1.3039,19.8,2.3975,1387,89.78,105.47,0.0184,1,0,0,0,1
2024-02-10 09:00:00+00:00,1.2452,12.85,2.4148,1339,89.78,105.24,0.0146,1,0,0,0,1
2024-02-10 10:00:00+00:00,1.2393,20.64,2.3927,1107,89.87,105.13,0.014,0,1,0,0,1
2024-02-10 11:00:00+00:00,1.1981,16.59,2.4101,1077,90.02,104.99,0.0113,0,1,0,0,1
2024-02-10 12:00:00+00:00,1.1967,24.2,2.4418,1049,90.12,104.71,0.0176,0,1,0,1,1
2024-02-10 13:00:00+00:00,1.1234,16.74,2.4199,1000,90.13,104.46,0.0189,0,1,0,0,1
2024-02-10 14:00:00+00:00,1.0257,17.77,2.4023,639,90.19,104.16,0.015,0,1,0,0,1
2024-02-10 15:00:00+00:00,0.9295,10.55,2.4237,610,90.37,103.9,0.0127,0,1,0,0,1
2024-02-10 16:00:00+00:00,0.8853,17.74,2.4299,552,90.49,103.62,0.0183,0,1,0,0,1
2024-02-10 17:00:00+00:00,0.8221,8.0,2.4416,377,90.64,103.34,0.0263,0,0,1,0,1
2024-02-10 18:00:00+00:00,0.7557,12.08,2.449,559,90.83,103.03,0.0339,0,0,1,0,1
2024-02-10 19:00:00+00:00,0.7932,23.8,2.4573,445,91.04,102.83,0.0377,0,0,1,1,1
2024-02-10 20:00:00+00:00,0.806,23.93,2.4312,547,91.23,102.42,0.0364,0,0,1,1,1
2024-02-10 21:00:00+00:00,0.8292,22.13,2.4529,601,91.41,101.97,0.0202,0,0,1,0,1
